search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types
pole training,Madrid,2026-06-11 16:24:16.700290,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Madrid,2026-06-11 16:24:16.700293,ChIJn4-9LoYpQg0RtWtPvoh7iwc,Poleboxluxury - Hermosilla,"C. de Hermosilla, 143, Salamanca, 28028 Madrid, Spain",5.0,22.0,40.4255766,-3.6678611,OPERATIONAL,"establishment, point_of_interest"
pole training,Madrid,2026-06-11 16:24:16.700296,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Madrid,2026-06-11 16:24:16.700299,ChIJb8yEus4pQg0RU_orIdrEM3o,Poleboxluxury - Retiro,"C. de Pío Baroja, 1, Retiro, 28009 Madrid, Spain",4.8,18.0,40.4157054,-3.6744099,OPERATIONAL,"establishment, point_of_interest"
pole training,Madrid,2026-06-11 16:24:16.700302,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Madrid,2026-06-11 16:24:16.700305,ChIJ7Qrqz5cnQg0RBHTP_U_uNF4,The Revolution Place,"C. de San Bernardo, 20, Centro, 28015 Madrid, Spain",5.0,142.0,40.4227018,-3.7074549,OPERATIONAL,"establishment, point_of_interest"
pole training,Madrid,2026-06-11 16:24:16.700308,ChIJezyhaxElQg0RokWsTEnX_uo,Pole del Kas,"C. de Ana Mariscal, 3, Vicálvaro, 28032 Madrid, Spain",5.0,12.0,40.3947768,-3.6227508,OPERATIONAL,"establishment, point_of_interest"
aerial pole,Madrid,2026-06-11 16:24:18.064691,ChIJgTwKgJcpQg0RaSKMYcHeNsQ,Madrid,"Madrid, Spain",,,40.41672790000001,-3.7032905,,"locality, political"
aerial dance,Madrid,2026-06-11 16:24:19.536040,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536050,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536053,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536057,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536060,ChIJuTYYWy0mQg0RluyJMFRm-Gc,Espacio que Vuela,"C. Amaltea, Arganzuela, 28045 Madrid, Spain",4.7,109.0,40.39498529999999,-3.6822291,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536063,ChIJD7mVotMmQg0Rs9-y9tL8tIQ,Team All Star,"C. Trans. Tercera, Villaverde, 28021 Madrid, Spain",4.9,87.0,40.3346101,-3.6964153,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536072,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536077,ChIJY3bTh8gnQg0RGr_FyoOPb2M,Acrobatics School Fedriani,"C. del Conde de Vistahermosa, 9, Carabanchel, 28019 Madrid, Spain",4.4,80.0,40.39462839999999,-3.7126802,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536080,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536083,ChIJSV-pGmglQg0R4Oa-BEW8c38,Escuela de Circo Arte Olimpia,"Calle de Luis I, 31, Nave 1, Villa de Vallecas, 28031 Madrid, Spain",4.7,150.0,40.37580740000001,-3.6435488,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536086,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536089,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536092,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536095,ChIJ7Qrqz5cnQg0RBHTP_U_uNF4,The Revolution Place,"C. de San Bernardo, 20, Centro, 28015 Madrid, Spain",5.0,142.0,40.4227018,-3.7074549,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536097,ChIJqfwFNxctQg0RMwlxlklEgXo,Neverland Pole & Dance,"Av. de los Pirineos, 25, nave 5, 28703 San Sebastián de los Reyes, Madrid, Spain",4.9,121.0,40.5538544,-3.6102898,OPERATIONAL,"establishment, point_of_interest, school"
aerial dance,Madrid,2026-06-11 16:24:19.536102,ChIJ75P_7ismQg0RT_j9a0ZzPnY,WOSAP Dance School,"C. de Amparo Usera, 12, Usera, 28026 Madrid, Spain",4.8,474.0,40.388293,-3.7015722,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536111,ChIJ-YqBiKeNQQ0ROv4rGstu-fA,Solo Vuela Arroyomolinos - Telas Aéreas,"C. de Santiago Ramón y Cajal, 84, 28939 Arroyomolinos, Madrid, Spain",5.0,42.0,40.3015277,-3.8992425,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536120,ChIJ8w3vOlgvQg0R4eKlqrqKxJs,ATTITUDE academia de baile,"C. de la Maestra Felisa Lozano, 7, Hortaleza, 28042 Madrid, Spain",4.9,70.0,40.4523162,-3.6084349,OPERATIONAL,"establishment, point_of_interest, school"
aerial dance,Madrid,2026-06-11 16:24:19.536127,ChIJEWcDxwovQg0RuVh3Cv5Vj7M,Blanco y Negro Studio,"Calle de Julian Camarillo, 47, Portal D Local 007, San Blas-Canillejas, 28037 Madrid, Spain",4.5,23.0,40.436576,-3.622875999999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Madrid,2026-06-11 16:24:19.536134,ChIJw72ajOeNQQ0RhQeCzGqMv0U,Solo Vuela - Telas Aéreas,"C. Andrómeda, 31, Local 1, 28938 Móstoles, Madrid, Spain",5.0,33.0,40.3122463,-3.8601101,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736649,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736658,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736662,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736665,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736668,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736672,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736675,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736680,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736683,ChIJb8yEus4pQg0RU_orIdrEM3o,Poleboxluxury - Retiro,"C. de Pío Baroja, 1, Retiro, 28009 Madrid, Spain",4.8,18.0,40.4157054,-3.6744099,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736686,ChIJSV-pGmglQg0R4Oa-BEW8c38,Escuela de Circo Arte Olimpia,"Calle de Luis I, 31, Nave 1, Villa de Vallecas, 28031 Madrid, Spain",4.7,150.0,40.37580740000001,-3.6435488,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736690,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Madrid,2026-06-11 16:24:23.736693,ChIJY3bTh8gnQg0RGr_FyoOPb2M,Acrobatics School Fedriani,"C. del Conde de Vistahermosa, 9, Carabanchel, 28019 Madrid, Spain",4.4,80.0,40.39462839999999,-3.7126802,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986819,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986831,ChIJn4-9LoYpQg0RtWtPvoh7iwc,Poleboxluxury - Hermosilla,"C. de Hermosilla, 143, Salamanca, 28028 Madrid, Spain",5.0,22.0,40.4255766,-3.6678611,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986837,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986843,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986849,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986854,ChIJH5Hf-RWLQQ0Ru0n-vYg2r7U,Studio Pole And More,"Av. de las Provincias, 18, 28941 Fuenlabrada, Madrid, Spain",5.0,64.0,40.2964441,-3.8010749,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986860,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986866,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986871,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986877,ChIJlx3QdQAnQg0RRwwwVXMWcLY,XTRM Dance Madrid,"C. del Camino Viejo de Leganés, 43, Carabanchel, 28019 Madrid, Spain",3.8,19.0,40.3910768,-3.7247105,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986882,ChIJg7pYylGLQQ0RyE09LlUlF90,Oh my pole Academia de Pole Dance,"C. Aneto, 17, 28944 Fuenlabrada, Madrid, Spain",5.0,75.0,40.2791603,-3.8017149,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986887,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986893,ChIJ00rucQOKQQ0RZ-8ZuamT0kM,Dance Academy Sandra D. Vega,"C/ Esteban Terradas, 15, 28914 Leganés, Madrid, Spain",4.9,392.0,40.3277213,-3.7456989,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986899,ChIJSV-pGmglQg0R4Oa-BEW8c38,Escuela de Circo Arte Olimpia,"Calle de Luis I, 31, Nave 1, Villa de Vallecas, 28031 Madrid, Spain",4.7,150.0,40.37580740000001,-3.6435488,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986904,ChIJqfwFNxctQg0RMwlxlklEgXo,Neverland Pole & Dance,"Av. de los Pirineos, 25, nave 5, 28703 San Sebastián de los Reyes, Madrid, Spain",4.9,121.0,40.5538544,-3.6102898,OPERATIONAL,"establishment, point_of_interest, school"
exotic pole,Madrid,2026-06-11 16:24:24.986912,ChIJw76uNVA5Qg0RPz0NButamcM,Raquel Rios Pole Dance Academy,"C. Jarama, 28, 28891 Velilla de San Antonio, Madrid, Spain",5.0,14.0,40.3665048,-3.4906469,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986918,ChIJ4cOcJwCFQQ0RBdWpKiMZgh4,Liberty Pole Dance,"C. Viento, 3, 28220 Majadahonda, Madrid, Spain",5.0,20.0,40.4729865,-3.8757119,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986923,ChIJ7TaJe8mOQQ0Re84inZanu4U,DeporSalud,"Pl. el Tejar, 13, 28921 Alcorcón, Madrid, Spain",4.9,525.0,40.3508504,-3.8293298,OPERATIONAL,"establishment, health, physiotherapist, point_of_interest, school"
exotic pole,Madrid,2026-06-11 16:24:24.986929,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Madrid,2026-06-11 16:24:24.986935,ChIJ8w3vOlgvQg0R4eKlqrqKxJs,ATTITUDE academia de baile,"C. de la Maestra Felisa Lozano, 7, Hortaleza, 28042 Madrid, Spain",4.9,70.0,40.4523162,-3.6084349,OPERATIONAL,"establishment, point_of_interest, school"
pole sport,Madrid,2026-06-11 16:24:26.427702,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
pole sport,Madrid,2026-06-11 16:24:26.427712,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest"
pole sport,Madrid,2026-06-11 16:24:26.427716,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Madrid,2026-06-11 16:24:26.427720,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest"
pole sport,Madrid,2026-06-11 16:24:26.427723,ChIJb8yEus4pQg0RU_orIdrEM3o,Poleboxluxury - Retiro,"C. de Pío Baroja, 1, Retiro, 28009 Madrid, Spain",4.8,18.0,40.4157054,-3.6744099,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675354,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675373,ChIJBVkkMyCJQQ0Rv8WFRVNxz1E,Alondra Pole Space,"C. de Valle Inclán, 24, Latina, 28044 Madrid, Spain",5.0,5.0,40.3802201,-3.7721965,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675381,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675388,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675394,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675398,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675405,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675412,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675416,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675422,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675427,ChIJUYTW0scoQg0RX68phRg26Fg,Extreme Pole Dance Studio Madrid,"C. del Pilar de Zaragoza, 75b, Salamanca, 28028 Madrid, Spain",,,40.4367142,-3.6729515,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Madrid,2026-06-11 16:24:27.675434,ChIJY9t6gy4nQg0RsnxfPD4nF4g,"Central De Pole, Edificio 2","C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",5.0,26.0,40.4081066,-3.7413069,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124606,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124627,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124636,ChIJ82VMU6GjpBIRry33qRzHq5Q,You Pole | Fit Barcelona (coffee),"Carrer de Trinxant, 75, Carrer Trintxant, 77, Sant Martí, 08026 Barcelona, Spain",4.9,122.0,41.4151599,2.1846213,OPERATIONAL,"cafe, establishment, food, gym, health, point_of_interest, store"
pole dance,Barcelona,2026-06-11 16:24:29.124641,ChIJNyb1YDmjpBIR0iJC049r3co,Clandestí Pole Dance,"Carrer de Rocafort, 219, Eixample, 08029 Barcelona, Spain",4.8,98.0,41.3841268,2.1462714,OPERATIONAL,"establishment, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124645,ChIJbTixsd2ipBIRXNdVFMMLJmY,Basement. Body&Pole (Pole dance/pole fitness),"Passatge de Bofill, 14, Eixample, 08013 Barcelona, Spain",4.8,80.0,41.4026852,2.1777473,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124649,ChIJD8Y1_pajpBIRnW2t28N9LII,Pole Animals,"Carrer de Trafalgar, 45, Eixample, 08010 Barcelona, Spain",4.9,25.0,41.3904681,2.177945,OPERATIONAL,"establishment, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124653,ChIJHTQC9Lm9pBIRMdCmHZ5n5Mo,FENYX POLE - Centre Esportiu,"Carrer de Boada, 28, Nou Barris, 08016 Barcelona, Spain",4.7,89.0,41.4398649,2.1791678,OPERATIONAL,"establishment, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124657,ChIJl2spRpi9pBIRPnLOooY20vQ,Soul Pole Dance,"Carrer de Santa Anna, 26, 08921 Santa Coloma de Gramenet, Barcelona, Spain",5.0,21.0,41.4526559,2.2061063,OPERATIONAL,"establishment, point_of_interest"
pole dance,Barcelona,2026-06-11 16:24:29.124661,ChIJLfHN_wujpBIRGSa5o8_Y7WQ,The Flow Lab,"Carrer d'Elkano, 73, Sants-Montjuïc, 08004 Barcelona, Spain",4.8,36.0,41.3740164,2.1597406,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Barcelona,2026-06-11 16:24:30.381341,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest"
pole dance studio,Barcelona,2026-06-11 16:24:30.381364,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Barcelona,2026-06-11 16:24:30.381368,ChIJNyb1YDmjpBIR0iJC049r3co,Clandestí Pole Dance,"Carrer de Rocafort, 219, Eixample, 08029 Barcelona, Spain",4.8,98.0,41.3841268,2.1462714,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Barcelona,2026-06-11 16:24:30.381372,ChIJ82VMU6GjpBIRry33qRzHq5Q,You Pole | Fit Barcelona (coffee),"Carrer de Trinxant, 75, Carrer Trintxant, 77, Sant Martí, 08026 Barcelona, Spain",4.9,122.0,41.4151599,2.1846213,OPERATIONAL,"cafe, establishment, food, gym, health, point_of_interest, store"
