search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types,website,phone,horario,google_maps_url,lat_precisa,lng_precisa
exotic pole,Madrid,2026-06-11 16:24:24.986882,ChIJg7pYylGLQQ0RyE09LlUlF90,Oh my pole Academia de Pole Dance,"C. Aneto, 17, 28944 Fuenlabrada, Madrid, Spain",5.0,75.0,40.2791603,-3.8017149,OPERATIONAL,"establishment, point_of_interest",http://ohmypole.es/,645 53 10 72,"lunes: 10:00–12:30, 17:00–21:30 | martes: 10:00–12:30, 17:00–21:30 | miércoles: 10:00–12:30, 17:00–22:00 | jueves: 10:00–12:30, 17:00–22:00 | viernes: 10:00–13:00, 17:00–21:30 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=15931243254624636360,40.2791603,
exotic pole,Madrid,2026-06-11 16:24:24.986887,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest",https://glowupolemadrid.com/,622 07 34 88,"lunes: 17:00–22:00 | martes: 11:00–12:00, 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–12:30, 17:00–22:00 | viernes: 17:00–19:30 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=17719649258617693938,40.4259852,
exotic pole,Madrid,2026-06-11 16:24:24.986893,ChIJ00rucQOKQQ0RZ-8ZuamT0kM,Dance Academy Sandra D. Vega,"C/ Esteban Terradas, 15, 28914 Leganés, Madrid, Spain",4.9,392.0,40.3277213,-3.7456989,OPERATIONAL,"establishment, point_of_interest",https://www.sandravega.es/,685 87 06 91,"lunes: 10:00–14:00, 16:00–22:30 | martes: 10:00–14:00, 16:00–22:30 | miércoles: 10:00–14:00, 16:00–22:30 | jueves: 10:00–14:00, 16:00–22:30 | viernes: 10:00–14:00, 16:00–22:30 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=4887130902814650215,40.3277213,
exotic pole,Madrid,2026-06-11 16:24:24.986899,ChIJSV-pGmglQg0R4Oa-BEW8c38,Escuela de Circo Arte Olimpia,"Calle de Luis I, 31, Nave 1, Villa de Vallecas, 28031 Madrid, Spain",4.7,150.0,40.37580740000001,-3.6435488,OPERATIONAL,"establishment, point_of_interest",https://www.arteolimpia.es/,613 16 62 08,"lunes: 8:30–10:30, 16:00–22:00 | martes: 16:00–22:00 | miércoles: 8:30–12:30, 16:00–22:00 | jueves: 10:30–12:00, 16:00–22:00 | viernes: 16:00–22:00 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=9183891069756958432,40.37580740000001,
exotic pole,Madrid,2026-06-11 16:24:24.986904,ChIJqfwFNxctQg0RMwlxlklEgXo,Neverland Pole & Dance,"Av. de los Pirineos, 25, nave 5, 28703 San Sebastián de los Reyes, Madrid, Spain",4.9,121.0,40.5538544,-3.6102898,OPERATIONAL,"establishment, point_of_interest, school",https://neverlandescuela.com/,911 48 65 57,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–20:30 | sábado: 10:00–14:30 | domingo: 10:00–13:00,https://maps.google.com/?cid=8827411827470174515,40.5538544,
exotic pole,Madrid,2026-06-11 16:24:24.986912,ChIJw76uNVA5Qg0RPz0NButamcM,Raquel Rios Pole Dance Academy,"C. Jarama, 28, 28891 Velilla de San Antonio, Madrid, Spain",5.0,14.0,40.3665048,-3.4906469,OPERATIONAL,"establishment, point_of_interest",,,lunes: 10:30–22:00 | martes: 10:30–22:00 | miércoles: 10:30–22:00 | jueves: 10:30–22:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=14094396474298023231,40.3665048,
exotic pole,Madrid,2026-06-11 16:24:24.986918,ChIJ4cOcJwCFQQ0RBdWpKiMZgh4,Liberty Pole Dance,"C. Viento, 3, 28220 Majadahonda, Madrid, Spain",5.0,20.0,40.4729865,-3.8757119,OPERATIONAL,"establishment, point_of_interest",,676 40 35 07,"lunes: 17:00–21:30 | martes: 10:00–14:00, 17:00–21:30 | miércoles: 17:00–21:30 | jueves: 10:00–14:00, 17:00–22:00 | viernes: 17:00–21:30 | sábado: 10:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=2198347206940546309,40.4729865,
exotic pole,Madrid,2026-06-11 16:24:24.986923,ChIJ7TaJe8mOQQ0Re84inZanu4U,DeporSalud,"Pl. el Tejar, 13, 28921 Alcorcón, Madrid, Spain",4.9,525.0,40.3508504,-3.8293298,OPERATIONAL,"establishment, health, physiotherapist, point_of_interest, school",https://www.deporsalud.es/,662 68 43 61,"lunes: 9:30–13:00, 17:00–22:00 | martes: 9:30–13:00, 17:00–22:00 | miércoles: 9:30–13:00, 17:00–22:00 | jueves: 9:30–13:00, 17:00–22:00 | viernes: 9:30–13:00, 17:00–20:30 | sábado: 10:00–13:30 | domingo: Cerrado",https://maps.google.com/?cid=9636480093012545147,40.3508504,
exotic pole,Madrid,2026-06-11 16:24:24.986929,ChIJLedP2aIpQg0RDIse8KJJ0Wo,AerialMad,"C. de Benigno Soto, 10, Chamartín, 28002 Madrid, Spain",4.9,102.0,40.4479519,-3.6746291,OPERATIONAL,"establishment, gym, health, point_of_interest",http://aerialmad.es/,695 03 06 05,"lunes: 18:50–22:00 | martes: 10:00–12:00, 17:50–22:00 | miércoles: 18:50–22:00 | jueves: 10:00–12:00, 17:50–22:00 | viernes: Cerrado | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=7697014202314951436,40.4479519,
exotic pole,Madrid,2026-06-11 16:24:24.986935,ChIJ8w3vOlgvQg0R4eKlqrqKxJs,ATTITUDE academia de baile,"C. de la Maestra Felisa Lozano, 7, Hortaleza, 28042 Madrid, Spain",4.9,70.0,40.4523162,-3.6084349,OPERATIONAL,"establishment, point_of_interest, school",https://attitudedance2022.ismygym.com/centro-attitude/home,641 22 44 70,"lunes: 17:00–21:00 | martes: 10:30–13:00, 17:00–21:30 | miércoles: 18:15–21:00 | jueves: 10:30–13:00, 17:30–22:30 | viernes: 17:00–20:00 | sábado: 10:30–13:30 | domingo: Cerrado",https://maps.google.com/?cid=11224248705645667041,40.4523162,
pole sport,Madrid,2026-06-11 16:24:26.427702,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole sport,Madrid,2026-06-11 16:24:26.427712,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest",https://movartpolestudio.com/,604 89 17 64,lunes: 11:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=17813906805639163551,40.3866678,
pole sport,Madrid,2026-06-11 16:24:26.427716,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest",https://duplasfit.com/,641 01 73 03,,https://maps.google.com/?cid=7393192051261470802,40.4620904,
pole sport,Madrid,2026-06-11 16:24:26.427720,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest",https://www.glowupolemadrid.com/,622 07 34 88,"lunes: 10:00–13:00, 17:00–22:00 | martes: 10:00–13:00, 17:00–22:00 | miércoles: 10:00–13:00, 17:00–22:00 | jueves: 10:00–13:00, 17:00–22:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=10008471117218929991,40.3895933,
pole sport,Madrid,2026-06-11 16:24:26.427723,ChIJb8yEus4pQg0RU_orIdrEM3o,Poleboxluxury - Retiro,"C. de Pío Baroja, 1, Retiro, 28009 Madrid, Spain",4.8,18.0,40.4157054,-3.6744099,OPERATIONAL,"establishment, point_of_interest",https://www.poleboxluxury.com/,627 47 77 27,lunes: 7:00–22:00 | martes: 7:00–22:00 | miércoles: 7:00–22:00 | jueves: 7:00–22:00 | viernes: 7:00–22:00 | sábado: 9:00–22:00 | domingo: 9:00–22:00,https://maps.google.com/?cid=8805598137577896531,40.4157054,
pole fitness studio,Madrid,2026-06-11 16:24:27.675354,ChIJx3FKZVMnQg0Rny4JjNu1N_c,MovArt Pole Dance Studio,"C. Particular del Olvido, 3, Usera, 28026 Madrid, Spain",5.0,23.0,40.3866678,-3.7026425,OPERATIONAL,"establishment, point_of_interest",https://movartpolestudio.com/,604 89 17 64,lunes: 11:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 10:00–14:00 | domingo: Cerrado,https://maps.google.com/?cid=17813906805639163551,40.3866678,
pole fitness studio,Madrid,2026-06-11 16:24:27.675373,ChIJBVkkMyCJQQ0Rv8WFRVNxz1E,Alondra Pole Space,"C. de Valle Inclán, 24, Latina, 28044 Madrid, Spain",5.0,5.0,40.3802201,-3.7721965,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.alondrapolespace.es/,614 05 75 03,lunes: 7:30–24:00 | martes: 7:30–24:00 | miércoles: 7:30–24:00 | jueves: 7:30–24:00 | viernes: 7:30–24:00 | sábado: 7:30–24:00 | domingo: 7:30–24:00,https://maps.google.com/?cid=5895055039713887679,40.3802201,
pole fitness studio,Madrid,2026-06-11 16:24:27.675381,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole fitness studio,Madrid,2026-06-11 16:24:27.675388,ChIJwblKfnonQg0RR12XNnQ75Yo,Glow Up- Pole Studio Legazpi,"C. del Teniente Cnel. Noreña, 11, Piso 1, Arganzuela, 28045 Madrid, Spain",4.9,147.0,40.3895933,-3.694477099999999,OPERATIONAL,"establishment, point_of_interest",https://www.glowupolemadrid.com/,622 07 34 88,"lunes: 10:00–13:00, 17:00–22:00 | martes: 10:00–13:00, 17:00–22:00 | miércoles: 10:00–13:00, 17:00–22:00 | jueves: 10:00–13:00, 17:00–22:00 | viernes: 10:00–13:00, 16:00–20:00 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=10008471117218929991,40.3895933,
pole fitness studio,Madrid,2026-06-11 16:24:27.675394,ChIJX7TK5SovQg0RUniu8__kmWY,DUPLAS FIT - POLE DANCE MADRID,"C. Carril del Conde, 82, Hortaleza, 28043 Madrid, Spain",5.0,32.0,40.4620904,-3.6535757,OPERATIONAL,"establishment, gym, health, point_of_interest",https://duplasfit.com/,641 01 73 03,,https://maps.google.com/?cid=7393192051261470802,40.4620904,
pole fitness studio,Madrid,2026-06-11 16:24:27.675398,ChIJo0PWME0vQg0R8uZrNB7X6PU,Soul Dance Fitness,"C. de Sancho Dávila, 30, Salamanca, 28028 Madrid, Spain",4.7,135.0,40.4259852,-3.6618419,OPERATIONAL,"establishment, gym, health, point_of_interest",https://glowupolemadrid.com/,622 07 34 88,"lunes: 17:00–22:00 | martes: 11:00–12:00, 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 11:00–12:30, 17:00–22:00 | viernes: 17:00–19:30 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=17719649258617693938,40.4259852,
pole fitness studio,Madrid,2026-06-11 16:24:27.675405,ChIJU1VVVeVCCw0RjPoI3V-Kvm4,Flow escuela de baile y pole dance EN MADRID,"C. de San Germán, 56, Tetuán, 28020 Madrid, Spain",4.5,124.0,40.4572726,-3.6998282,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.escuelaflow.es/,672 67 39 33,"lunes: 11:00–13:30, 17:30–22:30 | martes: 11:00–14:00, 17:00–22:30 | miércoles: 11:00–14:00, 16:30–22:30 | jueves: 11:00–12:30, 17:00–23:00 | viernes: 12:30–14:00, 17:00–21:30 | sábado: 11:30–14:30 | domingo: Cerrado",https://maps.google.com/?cid=7979967734081976972,40.4572726,
pole fitness studio,Madrid,2026-06-11 16:24:27.675412,ChIJG4Mu1aUgQg0RVsxFPymeX1A,Angel´s Pole Studio,"C. de Ramón y Cajal, 18, 28914 Leganés, Madrid, Spain",5.0,76.0,40.3295837,-3.7372411,OPERATIONAL,"establishment, point_of_interest",https://angelspolestudio.es/,667 83 62 09,,https://maps.google.com/?cid=5791521545814133846,40.3295837,
pole fitness studio,Madrid,2026-06-11 16:24:27.675416,ChIJx1VTxUIoQg0RzM4b3uyri20,Garage Underground,"Tr.ª de Andrés Mellado, 5, Chamberí, 28015 Madrid, Spain",5.0,35.0,40.4346538,-3.7138158,OPERATIONAL,"establishment, health, point_of_interest",http://garageunderground.es/,609 57 90 34,lunes: 9:30–22:00 | martes: 9:30–22:00 | miércoles: 9:30–22:00 | jueves: 9:30–22:00 | viernes: 9:30–22:00 | sábado: 9:30–22:00 | domingo: Cerrado,https://maps.google.com/?cid=7893591805723922124,40.4346538,
pole fitness studio,Madrid,2026-06-11 16:24:27.675422,ChIJL8goF9UnQg0Rg5HsTNeJ2zA,El Horno,"C. de la Esgrima, 11, Centro, 28012 Madrid, Spain",4.5,227.0,40.41107,-3.704451,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.centroelhorno.com/,659 92 09 72,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–21:30 | sábado: 10:00–15:00 | domingo: Cerrado,https://maps.google.com/?cid=3520559091521720707,40.41107,
pole fitness studio,Madrid,2026-06-11 16:24:27.675427,ChIJUYTW0scoQg0RX68phRg26Fg,Extreme Pole Dance Studio Madrid,"C. del Pilar de Zaragoza, 75b, Salamanca, 28028 Madrid, Spain",,,40.4367142,-3.6729515,OPERATIONAL,"establishment, point_of_interest",,667 12 64 06,,https://maps.google.com/?cid=6406429948875747167,40.4367142,
pole fitness studio,Madrid,2026-06-11 16:24:27.675434,ChIJY9t6gy4nQg0RsnxfPD4nF4g,"Central De Pole, Edificio 2","C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",5.0,26.0,40.4081066,-3.7413069,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.centraldepole.com/,914 70 08 96,,https://maps.google.com/?cid=9806349861876890802,40.4081066,
pole dance,Barcelona,2026-06-11 16:24:29.124606,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest",http://www.poledancebcn.com/,636 21 38 70,,https://maps.google.com/?cid=15335910957389143841,41.3868199,
pole dance,Barcelona,2026-06-11 16:24:29.124627,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole dance,Barcelona,2026-06-11 16:24:29.124636,ChIJ82VMU6GjpBIRry33qRzHq5Q,You Pole | Fit Barcelona (coffee),"Carrer de Trinxant, 75, Carrer Trintxant, 77, Sant Martí, 08026 Barcelona, Spain",4.9,122.0,41.4151599,2.1846213,OPERATIONAL,"cafe, establishment, food, gym, health, point_of_interest, store",http://www.youpolebarcelona.es/,648 76 32 69,lunes: 8:00–20:00 | martes: 8:00–20:00 | miércoles: 8:00–20:00 | jueves: 8:00–20:00 | viernes: 9:00–20:00 | sábado: 9:00–12:30 | domingo: Cerrado,https://maps.google.com/?cid=10712875064555417007,41.4151599,
pole dance,Barcelona,2026-06-11 16:24:29.124641,ChIJNyb1YDmjpBIR0iJC049r3co,Clandestí Pole Dance,"Carrer de Rocafort, 219, Eixample, 08029 Barcelona, Spain",4.8,98.0,41.3841268,2.1462714,OPERATIONAL,"establishment, point_of_interest",http://clandestinopoledance.com/,722 22 66 05,"lunes: 11:00–13:00, 16:00–21:30 | martes: 10:00–12:30, 16:15–21:30 | miércoles: 10:00–14:30, 16:15–21:30 | jueves: 10:00–12:30, 16:15–21:30 | viernes: 10:00–13:30, 16:15–21:30 | sábado: 10:00–14:30 | domingo: Cerrado",https://maps.google.com/?cid=14617958230983320274,41.3841268,
pole dance,Barcelona,2026-06-11 16:24:29.124645,ChIJbTixsd2ipBIRXNdVFMMLJmY,Basement. Body&Pole (Pole dance/pole fitness),"Passatge de Bofill, 14, Eixample, 08013 Barcelona, Spain",4.8,80.0,41.4026852,2.1777473,OPERATIONAL,"establishment, gym, health, point_of_interest",https://basementbodyandpole.com/,657 42 51 89,"lunes: 10:30–12:00, 17:00–22:00 | martes: 10:30–12:00, 17:00–21:45 | miércoles: 10:30–13:00, 17:00–21:45 | jueves: 10:30–13:00, 16:45–21:45 | viernes: 10:00–13:00, 17:15–21:00 | sábado: 10:30–16:30 | domingo: Cerrado",https://maps.google.com/?cid=7360583573471352668,41.4026852,
pole dance,Barcelona,2026-06-11 16:24:29.124649,ChIJD8Y1_pajpBIRnW2t28N9LII,Pole Animals,"Carrer de Trafalgar, 45, Eixample, 08010 Barcelona, Spain",4.9,25.0,41.3904681,2.177945,OPERATIONAL,"establishment, point_of_interest",http://www.poleanimals.com/,,,https://maps.google.com/?cid=9380010404063571357,41.3904681,
pole dance,Barcelona,2026-06-11 16:24:29.124653,ChIJHTQC9Lm9pBIRMdCmHZ5n5Mo,FENYX POLE - Centre Esportiu,"Carrer de Boada, 28, Nou Barris, 08016 Barcelona, Spain",4.7,89.0,41.4398649,2.1791678,OPERATIONAL,"establishment, point_of_interest",https://www.fenyxpole.es/es/,678 15 47 80,"lunes: 10:30–12:00, 17:00–20:00 | martes: 17:00–21:00 | miércoles: 10:30–12:00, 18:00–21:00 | jueves: 17:00–20:00 | viernes: 17:00–18:30 | sábado: 10:30–12:00 | domingo: Cerrado",https://maps.google.com/?cid=14619924219151437873,41.4398649,
pole dance,Barcelona,2026-06-11 16:24:29.124657,ChIJl2spRpi9pBIRPnLOooY20vQ,Soul Pole Dance,"Carrer de Santa Anna, 26, 08921 Santa Coloma de Gramenet, Barcelona, Spain",5.0,21.0,41.4526559,2.2061063,OPERATIONAL,"establishment, point_of_interest",https://www.instagram.com/soulstudio.bcn/,658 48 45 96,lunes: 17:00–22:00 | martes: 17:00–22:00 | miércoles: 17:00–22:00 | jueves: 17:00–22:00 | viernes: 17:00–22:00 | sábado: 9:30–12:30 | domingo: Cerrado,https://maps.google.com/?cid=17641222642248610366,41.4526559,
pole dance,Barcelona,2026-06-11 16:24:29.124661,ChIJLfHN_wujpBIRGSa5o8_Y7WQ,The Flow Lab,"Carrer d'Elkano, 73, Sants-Montjuïc, 08004 Barcelona, Spain",4.8,36.0,41.3740164,2.1597406,OPERATIONAL,"establishment, point_of_interest",http://theflowlabbcn.com/,611 07 08 37,,https://maps.google.com/?cid=7272707359589869081,41.3740164,
pole dance studio,Barcelona,2026-06-11 16:24:30.381341,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole dance studio,Barcelona,2026-06-11 16:24:30.381364,ChIJ99t2yniYpBIRIV8zOsMZ1NQ,Pole Dance BCN,"Carrer de Rocafort, 250, Eixample, 08029 Barcelona, Spain",4.6,164.0,41.3868199,2.1435028,OPERATIONAL,"establishment, point_of_interest",http://www.poledancebcn.com/,636 21 38 70,,https://maps.google.com/?cid=15335910957389143841,41.3868199,
pole dance studio,Barcelona,2026-06-11 16:24:30.381368,ChIJNyb1YDmjpBIR0iJC049r3co,Clandestí Pole Dance,"Carrer de Rocafort, 219, Eixample, 08029 Barcelona, Spain",4.8,98.0,41.3841268,2.1462714,OPERATIONAL,"establishment, point_of_interest",http://clandestinopoledance.com/,722 22 66 05,"lunes: 11:00–13:00, 16:00–21:30 | martes: 10:00–12:30, 16:15–21:30 | miércoles: 10:00–14:30, 16:15–21:30 | jueves: 10:00–12:30, 16:15–21:30 | viernes: 10:00–13:30, 16:15–21:30 | sábado: 10:00–14:30 | domingo: Cerrado",https://maps.google.com/?cid=14617958230983320274,41.3841268,
pole dance studio,Barcelona,2026-06-11 16:24:30.381372,ChIJ82VMU6GjpBIRry33qRzHq5Q,You Pole | Fit Barcelona (coffee),"Carrer de Trinxant, 75, Carrer Trintxant, 77, Sant Martí, 08026 Barcelona, Spain",4.9,122.0,41.4151599,2.1846213,OPERATIONAL,"cafe, establishment, food, gym, health, point_of_interest, store",http://www.youpolebarcelona.es/,648 76 32 69,lunes: 8:00–20:00 | martes: 8:00–20:00 | miércoles: 8:00–20:00 | jueves: 8:00–20:00 | viernes: 9:00–20:00 | sábado: 9:00–12:30 | domingo: Cerrado,https://maps.google.com/?cid=10712875064555417007,41.4151599,
pole dance studio,Barcelona,2026-06-11 16:24:30.381375,ChIJbTixsd2ipBIRXNdVFMMLJmY,Basement. Body&Pole (Pole dance/pole fitness),"Passatge de Bofill, 14, Eixample, 08013 Barcelona, Spain",4.8,80.0,41.4026852,2.1777473,OPERATIONAL,"establishment, gym, health, point_of_interest",https://basementbodyandpole.com/,657 42 51 89,"lunes: 10:30–12:00, 17:00–22:00 | martes: 10:30–12:00, 17:00–21:45 | miércoles: 10:30–13:00, 17:00–21:45 | jueves: 10:30–13:00, 16:45–21:45 | viernes: 10:00–13:00, 17:15–21:00 | sábado: 10:30–16:30 | domingo: Cerrado",https://maps.google.com/?cid=7360583573471352668,41.4026852,
pole dance studio,Barcelona,2026-06-11 16:24:30.381379,ChIJLfHN_wujpBIRGSa5o8_Y7WQ,The Flow Lab,"Carrer d'Elkano, 73, Sants-Montjuïc, 08004 Barcelona, Spain",4.8,36.0,41.3740164,2.1597406,OPERATIONAL,"establishment, point_of_interest",http://theflowlabbcn.com/,611 07 08 37,,https://maps.google.com/?cid=7272707359589869081,41.3740164,
